timestamp,temperature_f,dew_point_f,humidity_%,wind,wind_speed_mph,wind_gust_mph,pressure_in,precip_in,weather_condition,datetime
1677360840,32,22,66,ENE,7,0,30.16,0.0,Mostly Cloudy,2023-02-25 21:34:00
1677361860,32,22,66,ENE,6,0,30.16,0.0,Mostly Cloudy,2023-02-25 21:51:00
1677365460,31,23,72,NE,7,0,30.15,0.0,Partly Cloudy,2023-02-25 22:51:00
1677369060,31,22,69,ENE,6,0,30.14,0.0,Fair,2023-02-25 23:51:00
1677372660,40,21,47,NNW,10,0,29.84,0.0,Fair,2023-02-26 00:51:00
1677376260,29,21,72,E,3,0,30.1,0.0,Fair,2023-02-26 01:51:00
1677379860,30,22,72,ESE,3,0,30.07,0.0,Fair,2023-02-26 02:51:00
1677383460,28,21,75,ESE,5,0,30.04,0.0,Fair,2023-02-26 03:51:00
1677387060,29,21,72,CALM,0,0,30.03,0.0,Fair,2023-02-26 04:51:00
1677390660,31,20,64,SW,3,0,30.03,0.0,Fair,2023-02-26 05:51:00
1677394260,32,20,61,SSW,8,0,30.02,0.0,Fair,2023-02-26 06:51:00
1677397860,32,21,64,SSW,5,0,30.02,0.0,Partly Cloudy,2023-02-26 07:51:00
1677401460,32,23,69,SSW,9,0,30.0,0.0,Mostly Cloudy,2023-02-26 08:51:00
1677403920,33,24,70,SW,12,0,29.99,0.0,Mostly Cloudy,2023-02-26 09:32:00
1677405060,33,25,72,SW,10,0,29.98,0.0,Mostly Cloudy,2023-02-26 09:51:00
1677408660,34,25,70,SW,14,0,29.95,0.0,Mostly Cloudy,2023-02-26 10:51:00
1677412260,34,25,70,SW,12,0,29.94,0.0,Cloudy,2023-02-26 11:51:00
1677412380,34,25,70,SW,14,0,29.94,0.0,Cloudy,2023-02-26 11:53:00
1677415860,35,28,76,SW,8,0,29.89,0.0,Haze,2023-02-26 12:51:00
1677419460,37,29,73,SSW,9,0,29.84,0.0,Haze,2023-02-26 13:51:00
1677420060,37,29,73,SSW,8,0,29.82,0.0,Cloudy,2023-02-26 14:01:00
1677423060,43,31,62,SW,8,21,29.78,0.0,Mostly Cloudy,2023-02-26 14:51:00
1677423900,43,31,62,SW,13,18,29.77,0.0,Mostly Cloudy,2023-02-26 15:05:00
1677426660,47,31,54,SW,10,0,29.73,0.0,Mostly Cloudy,2023-02-26 15:51:00
1677430260,50,28,43,WSW,14,20,29.7,0.0,Partly Cloudy,2023-02-26 16:51:00
1677433860,51,27,39,W,15,0,29.68,0.0,Partly Cloudy,2023-02-26 17:51:00
1677437460,51,27,39,WSW,12,0,29.68,0.0,Fair,2023-02-26 18:51:00
1677441060,50,27,41,WSW,9,17,29.7,0.0,Fair,2023-02-26 19:51:00
1677444660,41,29,62,ENE,10,0,29.73,0.0,Fair,2023-02-26 20:51:00
1677448260,40,32,73,NE,3,0,29.77,0.0,Fair,2023-02-26 21:51:00
1677451860,40,31,70,N,7,0,29.8,0.0,Fair,2023-02-26 22:51:00
1677455460,40,28,63,N,7,0,29.83,0.0,Fair,2023-02-26 23:51:00
1677456780,33,29,85,E,15,0,29.67,0.0,Wintry Mix,2023-02-27 00:13:00
1677457680,34,30,85,E,15,0,29.66,0.0,Light Snow and Sleet,2023-02-27 00:28:00
1677458820,34,30,87,E,13,24,29.64,0.1,Snow and Sleet,2023-02-27 00:47:00
1677459060,34,30,85,E,15,0,29.64,0.1,Snow and Sleet,2023-02-27 00:51:00
1677462660,39,20,46,NW,21,29,29.85,0.0,Fair / Windy,2023-02-27 01:51:00
1677466260,39,20,46,NW,14,0,29.86,0.0,Fair,2023-02-27 02:51:00
1677469860,38,20,48,NW,13,0,29.89,0.0,Fair,2023-02-27 03:51:00
1677473460,38,19,47,NW,13,0,29.9,0.0,Fair,2023-02-27 04:51:00
1677477060,37,19,48,NW,10,0,29.93,0.0,Fair,2023-02-27 05:51:00
1677480660,35,19,52,NNE,7,0,29.96,0.0,Fair,2023-02-27 06:51:00
1677484260,34,19,54,NE,12,0,29.99,0.0,Mostly Cloudy,2023-02-27 07:51:00
1677487860,35,18,50,NNE,8,0,30.0,0.0,Mostly Cloudy,2023-02-27 08:51:00
1677491460,36,18,48,ENE,9,0,30.01,0.0,Mostly Cloudy,2023-02-27 09:51:00
1677495060,37,18,46,ENE,12,0,30.02,0.0,Mostly Cloudy,2023-02-27 10:51:00
1677498660,38,18,44,NE,7,0,30.01,0.0,Mostly Cloudy,2023-02-27 11:51:00
1677502260,39,17,41,NE,7,0,29.99,0.0,Mostly Cloudy,2023-02-27 12:51:00
1677505860,41,16,36,VAR,5,0,29.96,0.0,Mostly Cloudy,2023-02-27 13:51:00
1677509460,42,17,37,NE,14,0,29.92,0.0,Mostly Cloudy,2023-02-27 14:51:00
1677513060,42,16,35,NE,12,20,29.92,0.0,Mostly Cloudy,2023-02-27 15:51:00
1677514980,43,18,37,S,13,0,29.92,0.0,Mostly Cloudy,2023-02-27 16:23:00
1677516660,43,16,34,SSE,10,0,29.89,0.0,Mostly Cloudy,2023-02-27 16:51:00
1677520260,41,14,33,SE,14,0,29.85,0.0,Mostly Cloudy,2023-02-27 17:51:00
1677523860,40,13,33,ESE,14,0,29.87,0.0,Cloudy,2023-02-27 18:51:00
1677527460,39,20,46,SE,18,25,29.84,0.0,Cloudy,2023-02-27 19:51:00
1677527820,39,20,46,ESE,16,0,29.82,0.0,Light Snow and Sleet,2023-02-27 19:57:00
1677528720,38,21,51,SE,20,28,29.81,0.0,Light Snow,2023-02-27 20:12:00
1677530580,37,22,54,ESE,17,28,29.8,0.0,Light Snow and Sleet,2023-02-27 20:43:00
1677531060,37,23,57,ESE,16,28,29.81,0.0,Light Snow and Sleet,2023-02-27 20:51:00
1677533100,36,24,62,ESE,15,23,29.82,0.0,Light Snow,2023-02-27 21:25:00
1677534000,34,25,70,ESE,16,0,29.81,0.0,Light Snow,2023-02-27 21:40:00
1677534660,34,26,73,ESE,12,0,29.81,0.0,Light Snow,2023-02-27 21:51:00
1677535080,33,27,78,SE,14,0,29.81,0.0,Snow,2023-02-27 21:58:00
1677535200,33,27,78,SE,14,0,29.82,0.0,Snow,2023-02-27 22:00:00
1677535680,33,27,78,SSE,9,0,29.81,0.0,Snow,2023-02-27 22:08:00
1677536100,33,27,78,SSE,9,0,29.78,0.1,Snow,2023-02-27 22:15:00
1677536400,33,28,82,ESE,12,0,29.78,0.1,Snow,2023-02-27 22:20:00
1677538260,33,28,82,E,10,0,29.78,0.1,Light Snow,2023-02-27 22:51:00
1677540960,33,29,85,E,15,0,29.72,0.1,Light Snow,2023-02-27 23:36:00
1677541860,33,29,85,E,15,0,29.69,0.1,Wintry Mix,2023-02-27 23:51:00
1677545460,39,30,70,WNW,9,0,30.02,0.0,Partly Cloudy,2023-02-28 00:51:00
1677549060,33,30,89,ENE,15,0,29.62,0.1,Snow and Sleet,2023-02-28 01:51:00
1677551520,33,30,89,ENE,14,0,29.61,0.1,Light Snow,2023-02-28 02:32:00
1677552660,33,30,89,ENE,14,0,29.6,0.1,Light Snow,2023-02-28 02:51:00
1677554100,33,30,89,ENE,12,0,29.6,0.0,Snow and Sleet,2023-02-28 03:15:00
1677555240,34,30,85,NE,15,0,29.6,0.0,Light Snow and Sleet,2023-02-28 03:34:00
1677556260,34,30,85,ENE,18,0,29.6,0.1,Light Snow and Sleet,2023-02-28 03:51:00
1677559860,34,30,85,ENE,18,0,29.59,0.0,Light Snow,2023-02-28 04:51:00
1677562440,34,30,85,ENE,22,30,29.6,0.0,Light Snow / Windy,2023-02-28 05:34:00
1677563460,34,30,85,ENE,21,26,29.61,0.0,Light Snow / Windy,2023-02-28 05:51:00
1677566340,33,30,89,NE,20,31,29.63,0.0,Light Snow,2023-02-28 06:39:00
1677566820,34,28,81,ENE,22,0,29.62,0.0,Light Snow / Windy,2023-02-28 06:47:00
1677567060,33,29,85,ENE,26,31,29.62,0.0,Light Snow / Windy,2023-02-28 06:51:00
1677569280,33,29,85,ENE,20,31,29.62,0.0,Light Snow,2023-02-28 07:28:00
1677570480,34,28,81,ENE,21,0,29.64,0.0,Light Drizzle / Windy,2023-02-28 07:48:00
1677570660,34,29,82,ENE,21,0,29.64,0.0,Light Drizzle / Windy,2023-02-28 07:51:00
1677572760,34,30,85,ENE,17,0,29.64,0.0,Light Snow,2023-02-28 08:26:00
1677574260,34,30,85,ENE,16,0,29.66,0.0,Light Snow,2023-02-28 08:51:00
1677577860,34,30,85,NE,14,0,29.68,0.0,Wintry Mix,2023-02-28 09:51:00
1677578340,34,30,85,NE,15,0,29.68,0.0,Wintry Mix,2023-02-28 09:59:00
1677581220,36,30,81,NE,13,0,29.69,0.0,Light Drizzle,2023-02-28 10:47:00
1677581460,35,31,85,NE,15,0,29.69,0.0,Light Drizzle,2023-02-28 10:51:00
1677585060,35,32,89,N,7,0,29.69,0.0,Wintry Mix,2023-02-28 11:51:00
1677587640,35,32,89,N,7,0,29.71,0.0,Light Rain,2023-02-28 12:34:00
1677588660,35,32,89,N,7,0,29.71,0.0,Light Rain,2023-02-28 12:51:00
1677591960,36,32,87,N,6,0,29.72,0.0,Light Rain,2023-02-28 13:46:00
1677592260,36,32,86,NNE,5,0,29.72,0.0,Light Rain,2023-02-28 13:51:00
1677592860,36,32,86,NNE,6,0,29.72,0.0,Light Rain,2023-02-28 14:01:00
1677593760,36,32,86,NNE,5,0,29.72,0.0,Light Rain,2023-02-28 14:16:00
1677594360,36,32,86,N,6,0,29.73,0.0,Light Rain,2023-02-28 14:26:00
1677595860,36,32,86,NNW,8,0,29.74,0.0,Light Rain,2023-02-28 14:51:00
1677599460,36,32,86,NNW,9,0,29.77,0.0,Light Rain,2023-02-28 15:51:00
1677600000,36,32,86,NNW,8,0,29.78,0.0,Light Rain,2023-02-28 16:00:00
1677603060,37,32,82,NNW,9,0,29.81,0.0,Light Rain,2023-02-28 16:51:00
1677606660,37,32,82,N,7,0,29.83,0.0,Cloudy,2023-02-28 17:51:00
1677610260,38,32,79,N,6,0,29.86,0.0,Mostly Cloudy,2023-02-28 18:51:00
1677610920,37,31,79,N,10,0,29.88,0.0,Mostly Cloudy,2023-02-28 19:02:00
1677613860,37,32,82,NNW,9,0,29.92,0.0,Mostly Cloudy,2023-02-28 19:51:00
1677617460,37,32,82,N,3,0,29.94,0.0,Partly Cloudy,2023-02-28 20:51:00
1677621060,38,32,79,N,6,0,29.97,0.0,Mostly Cloudy,2023-02-28 21:51:00
1677624660,38,32,79,NW,8,0,29.99,0.0,Fair,2023-02-28 22:51:00
1677628260,38,32,79,WNW,9,0,30.0,0.0,Fair,2023-02-28 23:51:00
1677630180,40,36,86,ENE,8,0,29.9,0.0,Light Drizzle,2023-03-01 00:23:00
1677631500,39,36,87,NE,9,0,29.89,0.0,Light Drizzle,2023-03-01 00:45:00
1677631860,40,36,86,NE,9,0,29.88,0.0,Light Drizzle,2023-03-01 00:51:00
1677635460,39,29,67,WNW,9,0,30.05,0.0,Partly Cloudy,2023-03-01 01:51:00
1677639060,38,29,70,NW,9,0,30.06,0.0,Fair,2023-03-01 02:51:00
1677642660,37,28,70,NW,10,0,30.07,0.0,Fair,2023-03-01 03:51:00
1677646260,37,27,67,NNW,7,0,30.09,0.0,Mostly Cloudy,2023-03-01 04:51:00
1677649860,36,26,67,N,5,0,30.11,0.0,Mostly Cloudy,2023-03-01 05:51:00
1677653460,34,24,67,ENE,5,0,30.12,0.0,Partly Cloudy,2023-03-01 06:51:00
1677657060,35,25,67,NE,9,0,30.13,0.0,Mostly Cloudy,2023-03-01 07:51:00
1677660660,36,25,64,NE,9,0,30.13,0.0,Mostly Cloudy,2023-03-01 08:51:00
1677664260,37,26,65,NE,10,0,30.13,0.0,Mostly Cloudy,2023-03-01 09:51:00
1677667860,39,26,60,NE,6,0,30.15,0.0,Mostly Cloudy,2023-03-01 10:51:00
1677671460,40,27,60,NE,7,0,30.12,0.0,Mostly Cloudy,2023-03-01 11:51:00
1677675060,42,26,53,NE,8,0,30.11,0.0,Mostly Cloudy,2023-03-01 12:51:00
1677678660,44,26,49,S,8,0,30.1,0.0,Mostly Cloudy,2023-03-01 13:51:00
1677682260,43,24,47,SSE,14,0,30.07,0.0,Mostly Cloudy,2023-03-01 14:51:00
1677685860,43,27,53,SE,14,24,30.05,0.0,Mostly Cloudy,2023-03-01 15:51:00
1677689460,42,29,60,SE,12,0,30.01,0.0,Cloudy,2023-03-01 16:51:00
1677691260,42,30,62,SE,8,0,30.02,0.0,Cloudy,2023-03-01 17:21:00
1677693060,43,31,62,SSE,8,0,30.02,0.0,Cloudy,2023-03-01 17:51:00
1677696660,43,32,65,ESE,9,0,30.02,0.0,Cloudy,2023-03-01 18:51:00
1677699900,43,34,70,SE,8,0,30.02,0.0,Light Drizzle,2023-03-01 19:45:00
1677700260,42,34,73,SE,10,0,30.02,0.0,Light Drizzle,2023-03-01 19:51:00
1677702600,42,36,79,SE,9,0,30.0,0.0,Light Drizzle,2023-03-01 20:30:00
1677703860,41,36,82,SE,8,0,30.0,0.0,Light Drizzle,2023-03-01 20:51:00
1677707460,41,37,86,E,7,0,29.97,0.0,Light Drizzle,2023-03-01 21:51:00
1677710220,42,37,82,E,8,0,29.95,0.0,Light Drizzle,2023-03-01 22:37:00
1677711060,41,37,86,ENE,8,0,29.94,0.0,Light Drizzle,2023-03-01 22:51:00
1677714480,39,37,93,ENE,8,0,29.92,0.0,Light Drizzle,2023-03-01 23:48:00
1677714660,40,37,89,ENE,8,0,29.92,0.0,Light Drizzle,2023-03-01 23:51:00
1677718260,41,25,53,NNW,17,0,29.85,0.0,Mostly Cloudy,2023-03-02 00:51:00
1677721560,39,36,87,NE,9,0,29.85,0.0,Light Drizzle,2023-03-02 01:46:00
1677721860,39,36,89,NE,13,0,29.85,0.0,Light Drizzle,2023-03-02 01:51:00
1677725460,39,36,89,NE,13,0,29.79,0.0,Light Drizzle,2023-03-02 02:51:00
1677729060,40,37,89,NE,13,0,29.75,0.0,Light Drizzle,2023-03-02 03:51:00
1677732660,40,37,89,ENE,14,0,29.71,0.0,Light Drizzle,2023-03-02 04:51:00
1677736260,40,37,89,N,9,0,29.73,0.0,Light Drizzle,2023-03-02 05:51:00
1677739020,40,37,89,NE,8,0,29.71,0.0,Cloudy,2023-03-02 06:37:00
1677739860,40,38,93,NE,12,0,29.7,0.0,Cloudy,2023-03-02 06:51:00
1677742560,41,38,89,NE,8,0,29.68,0.0,Fog,2023-03-02 07:36:00
1677743340,41,37,87,CALM,0,0,29.71,0.0,Fog,2023-03-02 07:49:00
1677743460,41,39,93,VAR,5,0,29.71,0.0,Fog,2023-03-02 07:51:00
1677744540,41,38,89,E,3,0,29.7,0.0,Fog,2023-03-02 08:09:00
1677747060,41,38,89,SE,9,0,29.62,0.0,Fog,2023-03-02 08:51:00
1677748740,41,40,96,CALM,0,0,29.64,0.0,Cloudy,2023-03-02 09:19:00
1677750660,41,39,93,CALM,0,0,29.65,0.0,Fog,2023-03-02 09:51:00
1677754260,44,40,85,WNW,3,0,29.64,0.0,Fog,2023-03-02 10:51:00
1677754320,44,40,85,WNW,3,0,29.64,0.0,Cloudy,2023-03-02 10:52:00
1677757860,43,39,86,NW,8,0,29.63,0.0,Cloudy,2023-03-02 11:51:00
1677758280,43,39,86,WNW,6,0,29.63,0.0,Fog,2023-03-02 11:58:00
1677761220,45,41,87,WNW,3,0,29.61,0.0,Fog,2023-03-02 12:47:00
1677761460,45,41,86,W,6,0,29.61,0.0,Fog,2023-03-02 12:51:00
1677765060,47,40,77,WNW,9,0,29.6,0.0,Cloudy,2023-03-02 13:51:00
1677765360,48,40,74,WNW,10,0,29.59,0.0,Haze,2023-03-02 13:56:00
1677765660,48,41,77,WNW,13,0,29.6,0.0,Cloudy,2023-03-02 14:01:00
1677768120,50,40,68,NW,17,0,29.61,0.0,Mostly Cloudy,2023-03-02 14:42:00
1677768660,50,40,68,NNW,13,0,29.61,0.0,Mostly Cloudy,2023-03-02 14:51:00
1677772260,52,36,54,NW,15,0,29.62,0.0,Mostly Cloudy,2023-03-02 15:51:00
1677775860,52,32,47,NW,18,24,29.62,0.0,Mostly Cloudy,2023-03-02 16:51:00
1677779460,52,28,40,NW,16,22,29.66,0.0,Mostly Cloudy,2023-03-02 17:51:00
1677783060,50,28,43,NNW,16,25,29.7,0.0,Mostly Cloudy,2023-03-02 18:51:00
1677786660,49,28,44,NNW,22,30,29.73,0.0,Mostly Cloudy / Windy,2023-03-02 19:51:00
1677790260,48,27,44,NNW,16,24,29.76,0.0,Mostly Cloudy,2023-03-02 20:51:00
1677793860,47,26,44,NNW,15,24,29.8,0.0,Mostly Cloudy,2023-03-02 21:51:00
1677797460,45,27,49,NW,15,0,29.82,0.0,Mostly Cloudy,2023-03-02 22:51:00
1677801060,42,25,51,NNW,20,26,29.85,0.0,Mostly Cloudy,2023-03-02 23:51:00
1677803040,42,37,82,E,23,31,29.61,0.0,Rain / Windy,2023-03-03 00:24:00
1677804660,43,38,82,E,23,29,29.58,0.1,Rain / Windy,2023-03-03 00:51:00
1677808260,41,25,53,NW,10,0,29.89,0.0,Fair,2023-03-03 01:51:00
1677811860,40,25,55,NNW,9,0,29.91,0.0,Fair,2023-03-03 02:51:00
1677815460,39,25,57,NNE,7,0,29.95,0.0,Partly Cloudy,2023-03-03 03:51:00
1677819060,38,25,60,NE,6,0,29.98,0.0,Mostly Cloudy,2023-03-03 04:51:00
1677822660,38,25,60,NW,7,0,29.99,0.0,Mostly Cloudy,2023-03-03 05:51:00
1677826260,38,25,60,NW,7,0,30.02,0.0,Mostly Cloudy,2023-03-03 06:51:00
1677829860,38,23,55,N,6,0,30.02,0.0,Mostly Cloudy,2023-03-03 07:51:00
1677833460,40,22,49,N,6,0,30.05,0.0,Mostly Cloudy,2023-03-03 08:51:00
1677837060,40,21,47,E,8,0,30.06,0.0,Mostly Cloudy,2023-03-03 09:51:00
1677840660,41,22,47,E,7,0,30.09,0.0,Mostly Cloudy,2023-03-03 10:51:00
1677844260,42,21,43,ENE,12,0,30.09,0.0,Mostly Cloudy,2023-03-03 11:51:00
1677847860,43,21,42,NE,12,0,30.07,0.0,Mostly Cloudy,2023-03-03 12:51:00
1677851460,44,21,40,NE,13,0,30.04,0.0,Mostly Cloudy,2023-03-03 13:51:00
1677855060,42,21,43,NE,10,0,30.03,0.0,Cloudy,2023-03-03 14:51:00
1677858660,42,21,43,NE,10,0,30.01,0.0,Cloudy,2023-03-03 15:51:00
1677862260,44,24,45,SE,10,0,29.98,0.0,Cloudy,2023-03-03 16:51:00
1677865860,42,22,45,SE,13,0,29.98,0.0,Cloudy,2023-03-03 17:51:00
1677869460,41,26,55,SE,14,0,29.96,0.0,Cloudy,2023-03-03 18:51:00
1677873060,41,28,60,E,17,0,29.91,0.0,Cloudy,2023-03-03 19:51:00
1677876060,41,28,60,E,20,29,29.88,0.0,Wintry Mix,2023-03-03 20:41:00
1677876660,41,28,60,E,20,0,29.87,0.0,Wintry Mix,2023-03-03 20:51:00
1677878400,41,30,65,ESE,20,28,29.85,0.0,Light Rain,2023-03-03 21:20:00
1677879540,42,31,65,E,21,25,29.82,0.0,Wintry Mix / Windy,2023-03-03 21:39:00
1677880260,41,31,67,E,18,30,29.82,0.0,Light Rain,2023-03-03 21:51:00
1677881100,41,32,70,E,17,0,29.82,0.0,Light Rain,2023-03-03 22:05:00
1677882120,41,33,73,E,17,0,29.79,0.0,Wintry Mix,2023-03-03 22:22:00
1677883440,40,34,79,E,20,0,29.77,0.1,Light Rain,2023-03-03 22:44:00
1677883860,40,34,79,E,18,0,29.76,0.1,Light Rain,2023-03-03 22:51:00
1677886620,41,36,82,E,21,29,29.67,0.0,Light Rain / Windy,2023-03-03 23:37:00
1677887460,41,36,82,E,21,28,29.66,0.0,Light Rain / Windy,2023-03-03 23:51:00
1677890400,40,30,68,NNW,13,0,30.0,0.0,Cloudy,2023-03-04 00:40:00
1677891060,40,29,65,NW,10,0,30.0,0.0,Cloudy,2023-03-04 00:51:00
1677894360,43,37,81,E,30,45,29.49,0.1,Heavy Rain / Windy,2023-03-04 01:46:00
1677894660,43,38,82,E,30,38,29.47,0.2,Heavy Rain / Windy,2023-03-04 01:51:00
1677895440,43,38,82,E,26,36,29.46,0.1,Rain / Windy,2023-03-04 02:04:00
1677896100,43,38,82,E,25,41,29.46,0.1,Heavy Rain / Windy,2023-03-04 02:15:00
1677897120,43,38,82,E,23,35,29.42,0.2,T-Storm / Windy,2023-03-04 02:32:00
1677898260,43,38,82,E,21,36,29.4,0.3,Heavy Rain / Windy,2023-03-04 02:51:00
1677900120,43,39,86,E,15,29,29.4,0.2,Heavy Rain,2023-03-04 03:22:00
1677901500,43,37,81,NE,13,0,29.38,0.3,Heavy Rain,2023-03-04 03:45:00
1677901860,41,37,86,NNE,12,0,29.37,0.4,Heavy Rain,2023-03-04 03:51:00
1677903960,40,37,89,ENE,24,0,29.31,0.2,Rain / Windy,2023-03-04 04:26:00
1677904860,40,36,86,N,16,28,29.32,0.2,Light Rain,2023-03-04 04:41:00
1677905460,40,36,86,NE,30,37,29.27,0.2,Heavy Rain / Windy,2023-03-04 04:51:00
1677906180,40,36,86,NE,22,40,29.3,0.0,Light Rain / Windy,2023-03-04 05:03:00
1677909060,40,36,86,NE,30,39,29.25,0.1,Light Rain / Windy,2023-03-04 05:51:00
1677912660,41,37,86,NE,28,39,29.26,0.0,Light Rain / Windy,2023-03-04 06:51:00
1677916260,41,37,86,NE,23,39,29.31,0.0,Light Rain / Windy,2023-03-04 07:51:00
1677918060,41,37,86,N,14,0,29.34,0.0,Light Rain,2023-03-04 08:21:00
1677919860,41,37,86,NNW,13,0,29.36,0.0,Light Rain,2023-03-04 08:51:00
1677923280,39,36,87,NNW,15,0,29.41,0.0,Light Rain,2023-03-04 09:48:00
1677923460,39,35,86,NNW,14,0,29.41,0.0,Light Rain,2023-03-04 09:51:00
1677927060,41,35,79,NNW,15,0,29.44,0.0,Cloudy,2023-03-04 10:51:00
1677930660,42,35,76,NNW,10,0,29.48,0.0,Cloudy,2023-03-04 11:51:00
1677933780,42,34,73,WNW,15,0,29.52,0.0,Cloudy,2023-03-04 12:43:00
1677934260,42,34,73,NW,16,0,29.52,0.0,Cloudy,2023-03-04 12:51:00
1677937860,43,34,71,NNW,9,0,29.55,0.0,Cloudy,2023-03-04 13:51:00
1677941460,43,33,68,NW,15,0,29.59,0.0,Cloudy,2023-03-04 14:51:00
1677942720,44,33,65,NW,14,0,29.6,0.0,Mostly Cloudy,2023-03-04 15:12:00
1677944400,44,33,65,WNW,13,0,29.63,0.0,Mostly Cloudy,2023-03-04 15:40:00
1677945060,44,33,65,NNW,10,0,29.64,0.0,Mostly Cloudy,2023-03-04 15:51:00
1677948660,45,33,63,NNW,15,0,29.69,0.0,Mostly Cloudy,2023-03-04 16:51:00
1677952260,44,33,65,N,12,0,29.75,0.0,Mostly Cloudy,2023-03-04 17:51:00
1677955860,43,33,68,NNW,8,0,29.8,0.0,Mostly Cloudy,2023-03-04 18:51:00
1677957540,43,32,65,N,16,25,29.82,0.0,Mostly Cloudy,2023-03-04 19:19:00
1677959460,42,32,67,N,12,0,29.84,0.0,Mostly Cloudy,2023-03-04 19:51:00
1677963060,42,32,67,NNW,10,0,29.88,0.0,Mostly Cloudy,2023-03-04 20:51:00
1677966660,41,32,70,NW,13,0,29.93,0.0,Light Rain,2023-03-04 21:51:00
1677970260,40,33,77,NW,10,0,29.97,0.0,Light Rain,2023-03-04 22:51:00
1677973860,40,32,73,NNW,9,0,29.99,0.0,Cloudy,2023-03-04 23:51:00
1677977460,44,26,49,NW,14,0,30.16,0.0,Mostly Cloudy,2023-03-05 00:51:00
1677981060,40,28,63,NW,13,0,30.01,0.0,Mostly Cloudy,2023-03-05 01:51:00
1677984660,39,28,65,NW,15,0,30.02,0.0,Mostly Cloudy,2023-03-05 02:51:00
1677988260,39,27,62,NW,13,0,30.03,0.0,Partly Cloudy,2023-03-05 03:51:00
1677991860,39,26,60,NW,10,0,30.04,0.0,Fair,2023-03-05 04:51:00
1677995460,39,26,60,NNW,9,0,30.05,0.0,Partly Cloudy,2023-03-05 05:51:00
1677999060,39,26,60,WNW,12,0,30.06,0.0,Mostly Cloudy,2023-03-05 06:51:00
1678002660,39,27,62,NW,7,0,30.09,0.0,Mostly Cloudy,2023-03-05 07:51:00
1678006260,40,27,60,NW,10,0,30.09,0.0,Mostly Cloudy,2023-03-05 08:51:00
1678009860,42,28,58,NW,13,0,30.1,0.0,Mostly Cloudy,2023-03-05 09:51:00
1678013460,44,28,53,NW,9,0,30.1,0.0,Partly Cloudy,2023-03-05 10:51:00
1678017060,47,29,50,WNW,8,0,30.08,0.0,Fair,2023-03-05 11:51:00
1678020660,50,29,44,WNW,10,0,30.06,0.0,Partly Cloudy,2023-03-05 12:51:00
1678024260,51,29,43,NW,21,0,30.04,0.0,Mostly Cloudy / Windy,2023-03-05 13:51:00
1678027860,53,27,37,WNW,24,31,30.04,0.0,Mostly Cloudy / Windy,2023-03-05 14:51:00
1678031460,51,27,39,NW,18,30,30.05,0.0,Mostly Cloudy,2023-03-05 15:51:00
1678035060,50,28,43,NW,21,32,30.06,0.0,Mostly Cloudy / Windy,2023-03-05 16:51:00
1678038660,49,27,43,NW,24,32,30.09,0.0,Mostly Cloudy / Windy,2023-03-05 17:51:00
1678042260,48,28,46,NW,20,30,30.11,0.0,Mostly Cloudy,2023-03-05 18:51:00
1678045860,48,27,44,NW,22,30,30.13,0.0,Mostly Cloudy / Windy,2023-03-05 19:51:00
1678049460,47,28,48,NW,21,0,30.14,0.0,Partly Cloudy / Windy,2023-03-05 20:51:00
1678053060,45,27,49,NW,15,0,30.16,0.0,Fair,2023-03-05 21:51:00
1678056660,45,27,49,NNW,25,35,30.16,0.0,Mostly Cloudy / Windy,2023-03-05 22:51:00
1678060260,45,26,48,NW,16,26,30.17,0.0,Mostly Cloudy,2023-03-05 23:51:00
1678063860,45,12,26,NW,14,0,29.84,0.0,Cloudy,2023-03-06 00:51:00
1678067460,43,26,51,WNW,14,0,30.16,0.0,Fair,2023-03-06 01:51:00
1678071060,43,26,51,WNW,15,0,30.16,0.0,Fair,2023-03-06 02:51:00
1678074660,42,26,53,WNW,13,0,30.16,0.0,Fair,2023-03-06 03:51:00
1678078260,42,26,53,WNW,14,0,30.15,0.0,Fair,2023-03-06 04:51:00
1678081860,41,25,53,NW,15,0,30.15,0.0,Fair,2023-03-06 05:51:00
1678085460,41,26,55,WNW,16,0,30.14,0.0,Fair,2023-03-06 06:51:00
1678089060,41,26,55,WNW,12,0,30.16,0.0,Fair,2023-03-06 07:51:00
1678092660,42,26,53,WNW,12,0,30.16,0.0,Fair,2023-03-06 08:51:00
1678096260,44,26,49,NW,14,0,30.14,0.0,Fair,2023-03-06 09:51:00
1678099860,46,25,44,NW,15,22,30.12,0.0,Partly Cloudy,2023-03-06 10:51:00
1678103460,48,22,36,NW,8,20,30.1,0.0,Mostly Cloudy,2023-03-06 11:51:00
1678107060,49,0,0,NW,12,0,30.07,0.0,Mostly Cloudy,2023-03-06 12:51:00
1678110660,51,21,31,NNW,15,0,30.03,0.0,Mostly Cloudy,2023-03-06 13:51:00
1678114260,52,20,28,NW,23,0,30.01,0.0,Mostly Cloudy / Windy,2023-03-06 14:51:00
1678117860,53,22,30,WNW,17,24,29.99,0.0,Mostly Cloudy,2023-03-06 15:51:00
1678121460,51,18,27,NW,16,22,29.95,0.0,Fair,2023-03-06 16:51:00
1678125060,51,14,23,NNW,16,0,29.93,0.0,Fair,2023-03-06 17:51:00
1678128660,50,19,29,NW,10,0,29.92,0.0,Partly Cloudy,2023-03-06 18:51:00
1678132260,49,19,31,NW,9,0,29.9,0.0,Partly Cloudy,2023-03-06 19:51:00
